Date,Temperature (C),Precip Type,Humidity,Wind Speed (km/h),Pressure (millibars),Summary,Ordinal
2009-10-16,23.8888888889,0,0.8,25.76,1023.64,18,733696
2009-10-17,22.7777777778,0,0.8,24.15,1024.3,18,733697
2009-10-18,26.1111111111,0,0.73,14.49,1023.31,17,733698
2009-10-19,17.3944444444,0,0.89,14.007,1021.8,17,733699
2009-10-20,12.1777777778,0,0.92,12.397,1018.29,18,733700
2009-10-21,13.2888888889,0,0.96,20.8817,1015.98,18,733701
2009-10-22,14.8777777778,0,0.88,22.5722,1015.16,18,733702
2009-10-23,15.0722222222,0,1,27.4183,1012.46,18,733703
2009-10-24,13.1944444444,0,1,23.4255,1013.64,18,733704
2009-10-25,16.0388888889,0,0.99,17.3075,1016.23,18,733705
2009-10-26,16.0666666667,0,1,16.8245,1020.96,17,733706
2009-10-27,21.0166666667,0,1,25.2126,1021.89,18,733707
2009-10-28,14.9333333333,0,1,16.8728,1014.73,18,733708
2009-10-29,13.6888888889,0,1,21.7833,1018.02,18,733709
2009-10-30,21.0166666667,0,0.94,27.5793,1013.18,18,733710
2009-10-31,13.3111111111,0,0.93,29.3986,1018.61,18,733711
2009-11-01,17.2222222222,0,0.96,12.88,1020.9,18,733712
2009-11-02,27.7777777778,0,0.86,14.49,1018.29,18,733713
2009-11-03,26.1111111111,0,0.85,14.49,1021.22,17,733714
2009-11-04,25,0,0.89,11.27,1023.45,18,733715
2009-11-05,26.1111111111,0,0.95,14.0553,1025.75,17,733716
2009-11-06,27.7777777778,0,0.89,8.05,1026.66,17,733717
2009-11-07,27.7777777778,0,0.86,12.8478,1022.9,17,733718
2009-11-08,25,0,0.9,25.76,1026.38,17,733719
2009-11-09,23.8888888889,0,0.91,20.93,1027.5,18,733720
2009-11-10,16.1444444444,0,0.96,25.76,1020.8,18,733721
2009-11-11,16.1111111111,0,0.96,28.98,1021.48,17,733722
2009-11-12,13.8888888889,0,1,17.71,1022.84,18,733723
2009-11-13,17.8111111111,0,0.9,16.1,1022.37,18,733724
2009-11-14,17.8111111111,0,0.89,32.2805,1028.91,18,733725
2009-11-15,8.9222222222,1,0.93,20.93,1030.94,18,733726
2009-11-16,22.7777777778,0,0.96,12.88,1028.89,17,733727
2009-11-17,23.8888888889,0,0.96,9.66,1021.25,18,733728
2009-11-18,26.1111111111,0,0.86,20.93,1020.7,18,733729
2009-11-19,27.2222222222,0,0.9,14.49,1021.62,18,733730
2009-11-20,27.7777777778,0,0.92,20.93,1022.6,13,733731
2009-11-21,27.7777777778,0,0.78,11.8657,1021.6,13,733732
2009-11-22,27.2222222222,0,0.63,18.9014,1019.1,13,733733
2009-11-23,28.8888888889,0,0.78,14.49,1017.1,18,733734
2009-11-24,27.2222222222,0,0.9,16.1,1015.1,18,733735
2009-11-25,25,0,0.9,30.59,1016.62,18,733736
2009-11-26,27.2222222222,0,0.9,20.93,1018.4,18,733737
2009-11-27,28.8888888889,0,0.75,17.71,1017.77,18,733738
2009-11-28,22.7777777778,0,0.86,24.15,1015.09,18,733739
2009-11-29,23.8888888889,0,0.9,11.27,1019.23,18,733740
2009-11-30,28.9777777778,0,0.84,28.98,1019.7,18,733741
2009-12-01,2.7777777778,1,0.97,35.42,1018.1,23,733742
2009-12-02,2.2222222222,1,0.96,20.0606,1024.8,17,733743
2009-12-03,2.1166666667,1,0.93,11.27,1041,17,733744
2009-12-04,-5,1,0.96,12.88,1041.1,17,733745
2009-12-05,1.3888888889,1,0.92,14.49,1031.8,17,733746
2009-12-06,2.7777777778,1,0.96,13.7977,1027,17,733747
2009-12-07,1.1833333333,1,0.99,12.88,1028.68,17,733748
2009-12-08,2.8666666667,1,1,23.506,1027.32,17,733749
2009-12-09,7.7777777778,1,0.99,25.76,1016.54,17,733750
2009-12-10,1.1111111111,1,1,27.37,1009.81,18,733751
2009-12-11,2.2222222222,1,1,17.71,1022.26,17,733752
2009-12-12,1.1111111111,1,1,26.565,1023.57,17,733753
2009-12-13,1.1277777778,1,1,17.6617,1022.31,18,733754
2009-12-14,1.1611111111,1,1,28.4326,1017.9,17,733755
2009-12-15,1.1111111111,1,0.88,28.6258,1023.51,17,733756
2009-12-16,7.2222222222,1,0.86,24.15,1023.6,17,733757
2009-12-17,2.2222222222,1,0.92,14.49,1026.91,18,733758
2009-12-18,1.1277777778,1,1,14.49,1026.6,18,733759
2009-12-19,2.7777777778,1,0.95,16.1,1025.84,17,733760
2009-12-20,6.1111111111,1,0.88,14.5866,1029.2,18,733761
2009-12-21,7.2222222222,1,0.92,22.54,1028.4,18,733762
2009-12-22,6.1111111111,1,0.92,28.98,1020.27,23,733763
2009-12-23,7.7777777778,1,0.95,28.336,1018.5,18,733764
2009-12-24,8.9944444444,0,0.96,28.98,1018.85,18,733765
2009-12-25,10,0,0.99,25.76,1005.88,18,733766
2009-12-26,15,0,1,25.76,1006.3,18,733767
2009-12-27,14.8611111111,0,0.92,24.15,1002.72,17,733768
2009-12-28,12.3944444444,0,0.89,24.955,997.55,18,733769
2009-12-29,7.7777777778,1,1,30.59,1026.1,18,733770
2009-12-30,-3.8388888889,1,0.95,12.88,1040.74,17,733771
2009-12-31,18.2833333333,1,0.96,11.4632,1042.04,18,733772
2010-01-01,29.05,0,0.93,23.1518,1015.02,17,733773
2010-01-02,34.9277777778,0,0.96,12.8317,1010.65,17,733774
2010-01-03,21.1833333333,0,1,26.3879,1012.97,18,733775
2010-01-04,22.1055555556,0,0.99,21.9765,1013.62,18,733776
2010-01-05,18.8388888889,0,1,15.4399,1012.76,17,733777
2010-01-06,21.0666666667,0,1,24.3432,1015.33,17,733778
2010-01-07,26.0722222222,0,1,21.0266,1016.22,17,733779
2010-01-08,27.7777777778,0,0.96,20.6402,1015.59,17,733780
2010-01-09,27.8277777778,0,1,17.5168,1015,18,733781
2010-01-10,28.4833333333,0,1,16.8245,1015.78,18,733782
2010-01-11,26.1111111111,0,0.99,17.0338,1017,18,733783
2010-01-12,27.6555555556,0,1,16.261,1015.64,18,733784
2010-01-13,27.4,0,1,20.2216,1014.85,17,733785
2010-01-14,20.7944444444,0,0.97,26.0981,1020.43,17,733786
2010-01-15,24.9166666667,0,1,12.3648,1021.66,18,733787
2010-01-16,27.2444444444,0,1,19.7869,1022.1,17,733788
2010-01-17,18.3111111111,0,1,14.2968,1021.9,17,733789
2010-01-18,32.2666666667,0,0.96,23.2001,1014.51,17,733790
2010-01-19,32.8722222222,0,0.93,15.7619,1013.15,17,733791
2010-01-20,30.9888888889,0,0.96,11.0768,1011.17,17,733792
2010-01-21,31.0166666667,0,0.95,20.8817,1014.25,17,733793
2010-01-22,28.7444444444,0,0.93,23.1679,1017.81,18,733794
2010-01-23,27.75,0,0.97,23.1679,1015.96,18,733795
2010-01-24,26.0388888889,0,0.89,20.0445,1016.71,18,733796
2010-01-25,25.9944444444,0,0.96,19.8835,1014.76,17,733797
2010-01-26,24.7888888889,0,1,23.023,1005.55,18,733798
2010-01-27,22.7333333333,0,1,18.032,1007.44,18,733799
2010-01-28,24.6944444444,0,1,15.1984,1007.71,17,733800
2010-01-29,22.0111111111,0,1,26.565,1009.26,18,733801
2010-01-30,22.2,0,0.9,27.3378,1013.85,17,733802
2010-01-31,22.1277777778,1,0.92,17.2109,1022.91,18,733803
2010-02-01,32.8444444444,1,0.96,21.413,1023.45,18,733804
2010-02-02,33.8833333333,0,0.97,11.5759,1014.26,18,733805
2010-02-03,24.8833333333,0,0.96,22.9586,1008.98,18,733806
2010-02-04,17.7777777778,0,0.99,23.8924,1011.05,18,733807
2010-02-05,21.0166666667,0,1,10.9641,1012.35,17,733808
2010-02-06,22.0833333333,0,1,13.4757,1012.88,17,733809
2010-02-07,24.8833333333,0,0.95,23.7797,1014.05,17,733810
2010-02-08,27.7944444444,0,0.99,12.6707,1017.09,17,733811
2010-02-09,30,1,0.99,26.9514,1016.89,18,733812
2010-02-10,0.9722222222,1,1,15.7941,1014.46,18,733813
2010-02-11,2.0444444444,1,0.96,21.2842,1016.47,17,733814
2010-02-12,8.0611111111,1,1,28.5614,1018.94,13,733815
2010-02-13,9.5555555556,0,1,37.513,1014.26,18,733816
2010-02-14,22.0222222222,0,0.97,34.615,1015.32,18,733817
2010-02-15,30.0222222222,0,0.96,15.1179,1021.71,18,733818
2010-02-16,28.9611111111,0,0.99,15.8102,1021.42,18,733819
2010-02-17,31.0388888889,0,0.97,15.3916,1018.21,17,733820
2010-02-18,31.2055555556,0,1,14.2646,1015.92,18,733821
2010-02-19,32.8,0,0.96,16.9533,1012.19,18,733822
2010-02-20,33.9111111111,0,0.97,12.4936,1016.7,18,733823
2010-02-21,33.7944444444,0,0.93,12.2682,1016.6,18,733824
2010-02-22,30.85,0,0.93,22.2341,1018.06,17,733825
2010-02-23,29.9111111111,0,0.92,19.7547,1019.72,18,733826
2010-02-24,30.0111111111,0,0.99,16.583,1018.4,18,733827
2010-02-25,31.0166666667,0,0.98,10.9963,1018.45,18,733828
2010-02-26,32.3111111111,0,1,10.143,1013.29,17,733829
2010-02-27,32.8944444444,0,1,10.9963,1013.36,23,733830
2010-02-28,33.9111111111,0,0.99,14.1036,1013.37,18,733831
2010-03-01,19.6666666667,0,1,22.7171,1014.18,18,733832
2010-03-02,18.9111111111,0,1,15.778,1015.43,18,733833
2010-03-03,7.7555555556,1,1,29.785,1010.24,18,733834
2010-03-04,3.9666666667,1,1,29.4952,1014.25,17,733835
2010-03-05,8.05,0,1,24.8423,1012.72,18,733836
2010-03-06,8.7444444444,0,1,25.2609,1023.61,18,733837
2010-03-07,17.3111111111,0,0.99,13.9587,1024.05,18,733838
2010-03-08,10.9777777778,0,1,12.7512,1028.71,18,733839
2010-03-09,18.8611111111,0,1,15.4238,1028.61,18,733840
2010-03-10,25.0444444444,0,0.93,16.422,1012,18,733841
2010-03-11,27.5111111111,0,0.94,27.5954,1010.4,17,733842
2010-03-12,21.2444444444,0,1,21.6384,1008.89,18,733843
2010-03-13,18.8888888889,0,0.96,20.6241,1010,18,733844
2010-03-14,17.8444444444,0,1,16.6313,1018,24,733845
2010-03-15,17.6111111111,0,0.96,19.8835,1018.25,18,733846
2010-03-16,12.7055555556,0,1,16.2127,1010.58,18,733847
2010-03-17,13.75,0,1,24.9389,1014.02,18,733848
2010-03-18,14.9444444444,0,1,26.4362,1012.11,18,733849
2010-03-19,18.65,0,1,16.7601,1015.45,18,733850
2010-03-20,19.0277777778,0,1,10.7226,1016.48,18,733851
2010-03-21,19.7444444444,0,1,15.2628,1013.97,18,733852
2010-03-22,17.65,0,1,19.7225,1015.41,17,733853
2010-03-23,12.2055555556,0,1,16.9372,1019.47,17,733854
2010-03-24,14.7444444444,0,1,21.6223,1020.06,18,733855
2010-03-25,18.5388888889,0,1,13.7011,1021.46,18,733856
2010-03-26,8.0833333333,0,1,17.6456,1021.54,18,733857
2010-03-27,12.5055555556,0,0.95,28.9317,1014.87,18,733858
2010-03-28,10.9777777778,0,1,35.6132,1002.8,18,733859
2010-03-29,8.8666666667,0,0.96,22.6527,1010.4,18,733860
2010-03-30,7.8277777778,0,1,15.617,1010.12,18,733861
2010-03-31,14.9055555556,0,0.99,37.2232,1013.01,18,733862
2010-04-01,22.0833333333,0,1,32.844,1017.14,18,733863
2010-04-02,2.1777777778,1,0.99,29.8655,1023.51,18,733864
2010-04-03,9.6555555556,0,1,18.8692,1015.41,18,733865
2010-04-04,13.7277777778,0,0.99,24.4398,1011.08,17,733866
2010-04-05,12.8888888889,0,0.98,28.7707,1008.69,18,733867
2010-04-06,9.2555555556,1,1,28.336,1020.62,18,733868
2010-04-07,-1.1611111111,1,1,28.8351,1025.08,18,733869
2010-04-08,-3.8444444444,1,1,14.2163,1026.02,18,733870
2010-04-09,16.9055555556,1,1,13.9587,1028.24,18,733871
2010-04-10,32.2222222222,0,1,24.3593,1015.59,18,733872
2010-04-11,22.0555555556,0,1,23.7797,1011.88,18,733873
2010-04-12,21.3444444444,0,1,26.5167,1011.18,17,733874
2010-04-13,25.9,0,1,13.202,1010.16,17,733875
2010-04-14,27.2888888889,0,0.99,13.3147,1010.36,18,733876
2010-04-15,26.0944444444,0,1,11.6725,1016.63,18,733877
2010-04-16,24.9277777778,0,1,12.2521,1018.76,18,733878
2010-04-17,24.9722222222,0,1,13.5079,1018.76,18,733879
2010-04-18,27.1055555556,1,1,21.9604,1017.47,18,733880
2010-04-19,4.6055555556,1,1,38.2697,1022.1,18,733881
2010-04-20,2.8888888889,1,1,22.862,1017.69,18,733882
2010-04-21,2.8666666667,1,0.92,21.3647,1017.3,18,733883
2010-04-22,-2.8,1,1,19.8191,1019.32,18,733884
2010-04-23,-2.2222222222,1,1,14.2163,1020.12,17,733885
2010-04-24,-5.0277777778,1,1,12.4131,1018.91,18,733886
2010-04-25,-5.1611111111,1,0.99,15.4238,1011.24,18,733887
2010-04-26,-5,1,1,24.633,1013.8,18,733888
2010-04-27,3.6388888889,1,1,26.1142,1016.16,18,733889
2010-04-28,3.9111111111,1,1,20.3343,1014.23,18,733890
2010-04-29,7.2944444444,1,1,25.6473,1014.96,18,733891
2010-04-30,17.3277777778,0,1,20.93,1025.79,18,733892
2010-05-01,21.0611111111,0,1,22.2341,1025.06,18,733893
2010-05-02,14.8111111111,0,1,10.948,1024.28,17,733894
2010-05-03,10.2833333333,1,1,23.2001,1026.02,18,733895
2010-05-04,12.15,1,0.99,10.7387,1026,18,733896
2010-05-05,17.6611111111,1,1,10.7548,1023.77,17,733897
2010-05-06,12.7555555556,0,0.92,15.4882,1021.26,18,733898
2010-05-07,15.0388888889,0,0.89,18.1608,1021.51,18,733899
2010-05-08,15,0,0.93,24.6974,1020.12,18,733900
2010-05-09,16.8222222222,0,1,21.7833,1023.07,18,733901
2010-05-10,19.8833333333,0,1,12.0911,1017.26,18,733902
2010-05-11,17.7277777778,0,0.91,28.6741,1009.8,18,733903
2010-05-12,16.0166666667,0,0.96,32.5542,992.12,18,733904
2010-05-13,13.7,0,1,33.0211,1020.67,18,733905
2010-05-14,15.7666666667,0,0.96,12.4775,1020.49,18,733906
2010-05-15,14.95,0,1,13.685,1016.87,18,733907
2010-05-16,16.0888888889,0,1,9.2253,1017.89,17,733908
2010-05-17,17.6333333333,0,0.96,13.524,1016.14,23,733909
2010-05-18,17.1722222222,0,0.94,16.8245,1014.96,17,733910
2010-05-19,13.9833333333,0,1,14.4578,1011.59,17,733911
2010-05-20,12.7555555556,0,1,13.0893,1013.99,18,733912
2010-05-21,14.6611111111,0,0.96,14.007,1015.65,18,733913
2010-05-22,13.6388888889,0,1,20.3826,1020.96,18,733914
2010-05-23,13.95,0,1,13.9104,1023.46,18,733915
2010-05-24,10.0722222222,0,1,14.4739,1014.21,18,733916
2010-05-25,12.0833333333,0,1,33.1016,1030.07,18,733917
2010-05-26,12.9,1,1,21.9926,1030.42,18,733918
2010-05-27,16.1333333333,0,0.92,13.5401,1023.71,18,733919
2010-05-28,17.1055555556,0,0.86,15.6975,1017.29,18,733920
2010-05-29,15.95,0,1,19.7225,1027.53,18,733921
2010-05-30,8.9222222222,1,1,26.2752,1028.12,18,733922
2010-05-31,11.7222222222,1,1,19.9318,1027.89,17,733923
2010-06-01,22.4722222222,0,0.93,33.1177,1008.91,18,733924
2010-06-02,22.2166666667,0,1,25.8083,1013.71,18,733925
2010-06-03,26.2,0,1,17.3558,1015.3,18,733926
2010-06-04,27.1944444444,0,0.95,26.3235,1014.01,17,733927
2010-06-05,27.1944444444,0,0.92,21.735,1011.13,18,733928
2010-06-06,25.0388888889,0,0.96,12.7995,1014.19,18,733929
2010-06-07,24.7888888889,0,1,21.2359,1017.63,18,733930
2010-06-08,26.1333333333,0,0.97,14.1197,1016.38,18,733931
2010-06-09,24.85,0,1,15.3755,1019.16,18,733932
2010-06-10,7.0611111111,0,0.89,32.3771,1018.08,18,733933
2010-06-11,4.9666666667,1,0.75,36.6275,1016.84,18,733934
2010-06-12,2.2222222222,1,0.84,24.6974,1026.35,18,733935
2010-06-13,2.7611111111,1,0.93,13.8621,1028.05,18,733936
2010-06-14,2.8444444444,1,0.89,21.9282,1026.33,18,733937
2010-06-15,15.2777777778,1,0.85,17.4846,1025.39,18,733938
2010-06-16,27.15,0,0.96,20.5436,1012.47,18,733939
2010-06-17,22.7777777778,0,1,14.49,1010.91,18,733940
2010-06-18,23.9222222222,0,0.96,18.8531,1009.94,25,733941
2010-06-19,22.2,0,1,23.0713,1007.87,18,733942
2010-06-20,20.9444444444,0,0.99,25.116,1008.09,18,733943
2010-06-21,17.0166666667,0,1,34.8243,1001.82,18,733944
2010-06-22,9.9833333333,0,1,44.1462,1008.88,17,733945
2010-06-23,12.2222222222,0,0.88,35.0336,1014.4,18,733946
2010-06-24,13.8166666667,0,0.87,28.6258,1019,18,733947
2010-06-25,23.8277777778,0,0.91,15.617,1019.59,18,733948
2010-06-26,22.7777777778,0,0.98,12.4131,1020.19,17,733949
2010-06-27,20.8277777778,0,1,20.0445,1019.17,18,733950
2010-06-28,23.6444444444,0,0.96,23.2967,1016.7,18,733951
2010-06-29,23.8888888889,0,0.96,20.8173,1015.44,18,733952
2010-06-30,26.1055555556,0,0.93,16.1966,1012.65,18,733953
2010-07-01,28.8333333333,0,0.97,17.2109,1016.08,18,733954
2010-07-02,11.0888888889,0,0.93,35.259,1023.47,18,733955
2010-07-03,14.8611111111,0,0.96,24.0212,1023.43,25,733956
2010-07-04,21.1555555556,0,0.73,27.9013,1020.41,18,733957
2010-07-05,12.6833333333,0,0.93,27.7564,1012.5,18,733958
2010-07-06,16.1166666667,0,0.95,34.2769,1012.94,18,733959
2010-07-07,18.9777777778,0,0.83,16.6152,1015.47,18,733960
2010-07-08,10.9944444444,0,0.9,23.2967,1024.56,18,733961
2010-07-09,28.9611111111,0,0.8,20.7851,1013.73,18,733962
2010-07-10,29.7888888889,0,1,19.8835,1016.6,18,733963
2010-07-11,23.0222222222,0,1,21.3808,1020.18,18,733964
2010-07-12,26.0388888889,0,1,20.0606,1020.51,18,733965
2010-07-13,27.8,0,1,13.9426,1016.46,18,733966
2010-07-14,28.9611111111,0,0.99,11.27,1012.44,18,733967
2010-07-15,30.1388888889,0,0.9,10.9963,1013.53,18,733968
2010-07-16,28.8388888889,0,0.94,22.1375,1013.21,18,733969
2010-07-17,7.3833333333,1,0.93,20.3987,1025.87,18,733970
2010-07-18,1.9888888889,1,1,16.8245,1019.55,18,733971
2010-07-19,2.9777777778,1,0.93,34.0837,1018.65,18,733972
2010-07-20,8.9166666667,0,0.79,41.4575,1018.77,18,733973
2010-07-21,7.2388888889,0,0.82,39.6221,1021.29,18,733974
2010-07-22,9.6388888889,1,0.91,31.8297,1024.14,18,733975
2010-07-23,8.9555555556,1,0.91,20.3504,1031.44,18,733976
2010-07-24,15.0166666667,0,0.83,15.3594,1030.31,25,733977
2010-07-25,17.2888888889,0,0.85,24.9067,1029.8,18,733978
2010-07-26,10.0444444444,0,0.96,23.6831,1026.2,18,733979
2010-07-27,17.7777777778,0,0.76,37.513,1026.11,18,733980
2010-07-28,20.0222222222,0,0.75,32.2161,1020.87,18,733981
2010-07-29,18.4333333333,0,0.93,23.1679,1022.76,18,733982
2010-07-30,18.7722222222,0,0.93,12.3648,1021.08,18,733983
2010-07-31,20.1166666667,1,0.99,35.742,1026.05,25,733984
2010-08-01,14.8722222222,1,1,11.27,1029.22,18,733985
2010-08-02,25.0055555556,1,0.99,22.1858,1019.7,18,733986
2010-08-03,12.9388888889,1,0.99,25.3575,1010.24,18,733987
2010-08-04,12.8166666667,0,1,17.0821,1004.79,18,733988
2010-08-05,11.0166666667,0,0.96,14.0231,1008.33,18,733989
2010-08-06,10.1055555556,0,1,21.5418,1009.25,26,733990
2010-08-07,11.0777777778,0,0.96,46.207,1010.98,18,733991
2010-08-08,7.4055555556,0,0.92,32.5703,1013.74,18,733992
2010-08-09,7.6833333333,1,1,23.023,1021.42,18,733993
2010-08-10,6.9444444444,1,1,19.4971,1029.11,18,733994
2010-08-11,-7.1333333333,1,1,6.1663,1030.25,18,733995
2010-08-12,2.5222222222,1,1,14.1358,1028.78,18,733996
2010-08-13,1.0444444444,1,0.95,23.345,1023.28,18,733997
2010-08-14,5.4111111111,1,0.99,22.0731,1024.65,18,733998
2010-08-15,8.4833333333,0,0.95,29.3342,1014.25,18,733999
2010-08-16,12.3777777778,0,0.99,24.3271,1009.38,18,734000
2010-08-17,12.8277777778,0,0.95,21.6706,1014.18,18,734001
2010-08-18,12.7333333333,1,0.92,45.6274,1016.83,18,734002
2010-08-19,0.0277777778,1,0.96,19.159,1016.28,18,734003
2010-08-20,2.2888888889,1,1,21.0266,1006.68,18,734004
2010-08-21,2.6166666667,1,1,33.2304,1009.52,18,734005
2010-08-22,1.1611111111,1,0.87,38.8493,1013.53,18,734006
2010-08-23,2.1944444444,1,0.96,14.1036,1012.43,18,734007
2010-08-24,2.2222222222,1,1,14.1197,1012.8,18,734008
2010-08-25,4.8333333333,1,0.93,17.1304,1010.86,18,734009
2010-08-26,6.0666666667,0,0.96,16.744,1006.91,18,734010
2010-08-27,13.4722222222,0,0.96,24.5042,1008.71,18,734011
2010-08-28,13.4666666667,1,0.96,33.2948,1020.56,25,734012
2010-08-29,9.2722222222,1,0.92,30.3968,1021.64,18,734013
2010-08-30,7.2444444444,1,0.88,28.0623,1012.08,18,734014
2010-08-31,17.2166666667,0,0.92,43.8725,1012.92,18,734015
2010-09-01,18.2722222222,0,0.81,47.0925,1018.48,22,734016
2010-09-02,33.9111111111,0,0.91,14.3129,1018.3,18,734017
2010-09-03,28.8833333333,0,1,9.4507,1018.6,18,734018
2010-09-04,28.7944444444,0,0.75,13.9426,1014.08,18,734019
2010-09-05,27.0444444444,0,0.93,14.4578,1016.48,18,734020
2010-09-06,27.3111111111,0,0.94,12.0106,1015.91,18,734021
2010-09-07,28.8166666667,0,0.97,16.9372,1015.48,18,734022
2010-09-08,32.6833333333,0,0.91,21.1554,1011.66,25,734023
2010-09-09,33.7888888889,0,0.88,44.597,1011.43,18,734024
2010-09-10,23.2444444444,0,1,33.7134,1015.44,17,734025
2010-09-11,23.75,0,0.9,25.7922,1020.05,17,734026
2010-09-12,23.8888888889,0,0.9,23.345,1021.74,18,734027
2010-09-13,27.2444444444,0,0.96,10.2074,1017.73,18,734028
2010-09-14,29.6277777778,0,1,10.6743,1012.72,18,734029
2010-09-15,30.0222222222,0,1,10.0947,1012.15,18,734030
2010-09-16,32.5833333333,0,0.96,9.2575,1013.91,18,734031
2010-09-17,28.8666666667,0,0.93,20.3665,1017.04,17,734032
2010-09-18,29.9277777778,0,1,10.9319,1018.24,17,734033
2010-09-19,32.2,0,1,10.3684,1018.95,18,734034
2010-09-20,25.0944444444,0,1,10.8353,1020.4,18,734035
2010-09-21,30.9722222222,0,0.9,26.5167,1021.12,18,734036
2010-09-22,31.0888888889,0,0.93,8.0178,1021.55,13,734037
2010-09-23,32.8222222222,0,0.89,6.44,1020.08,18,734038
2010-09-24,36.0388888889,0,0.93,11.8335,1019.06,18,734039
2010-09-25,37.8,0,0.87,11.0446,1014.51,18,734040
2010-09-26,37.1555555556,0,0.74,23.3289,1015.48,18,734041
2010-09-27,32.9166666667,0,0.68,29.8816,1015.29,18,734042
2010-09-28,30.0944444444,0,0.78,24.4881,1019.52,18,734043
2010-09-29,29.9777777778,0,0.93,21.4613,1017.42,18,734044
2010-09-30,32.0388888889,0,0.93,10.2235,1019.15,18,734045
2010-10-01,17.6,0,1,9.1126,1023.58,18,734046
2010-10-02,21.1833333333,0,0.92,11.7691,1023.84,17,734047
2010-10-03,21.1388888889,0,0.75,11.8174,1015.41,18,734048
2010-10-04,22.2222222222,0,0.96,12.4614,1015.51,18,734049
2010-10-05,21.2055555556,0,0.99,27.9174,1016.47,17,734050
2010-10-06,19.0055555556,0,0.91,31.1052,1023.62,17,734051
2010-10-07,18.7,0,0.99,13.6367,1026.57,18,734052
2010-10-08,23.9111111111,0,0.92,21.8477,1023.81,18,734053
2010-10-09,22.8444444444,0,0.96,49.3948,1015.45,18,734054
2010-10-10,23.6777777778,0,1,17.2592,1014.46,18,734055
2010-10-11,25.5777777778,0,1,13.6689,1017.62,18,734056
2010-10-12,18.1833333333,0,0.99,13.1537,1024.74,18,734057
2010-10-13,16.0611111111,0,0.75,34.7116,1019.29,18,734058
2010-10-14,15.0666666667,0,0.78,15.0374,1021.15,18,734059
2010-10-15,22.1055555556,0,0.85,38.8493,1016.09,18,734060
2010-10-16,12.8,0,0.97,38.9942,1012.62,17,734061
2010-10-17,11.1611111111,0,0.99,28.2394,1017.19,17,734062
2010-10-18,14.95,0,0.89,21.6545,1021.74,17,734063
2010-10-19,18.7777777778,0,0.92,15.9229,1024.38,17,734064
2010-10-20,20,0,0.83,21.574,1019.73,18,734065
2010-10-21,20.0222222222,0,1,21.3808,1022.42,18,734066
2010-10-22,21.1555555556,0,0.86,20.3826,1019.28,18,734067
2010-10-23,23.7944444444,0,0.99,12.1716,1020.54,18,734068
2010-10-24,23.9833333333,0,0.69,16.8567,1016.81,17,734069
2010-10-25,23.9833333333,0,0.64,25.9693,1016.95,18,734070
2010-10-26,22.8333333333,0,0.68,24.4076,1017.58,17,734071
2010-10-27,22.7277777778,0,0.6,23.184,1018.44,18,734072
2010-10-28,22.2222222222,0,0.75,14.007,1016.29,18,734073
2010-10-29,21.1111111111,0,0.88,16.6152,1015.3,18,734074
2010-10-30,20.9611111111,0,0.94,14.0714,1013,18,734075
2010-10-31,18.9944444444,0,1,15.2467,1018.81,18,734076
2010-11-01,22.0388888889,0,1,12.719,1027.79,18,734077
2010-11-02,25.7777777778,0,0.95,17.1304,1014.86,18,734078
2010-11-03,21.8944444444,0,0.96,26.9031,1012.58,18,734079
2010-11-04,20.9444444444,0,0.96,23.2967,1015.64,18,734080
2010-11-05,21.0388888889,0,0.99,24.9872,1020.36,18,734081
2010-11-06,21.9666666667,0,0.95,32.522,1020.28,18,734082
2010-11-07,23.6777777778,0,1,27.8208,1020.48,18,734083
2010-11-08,23.5444444444,0,1,20.2377,1019.77,18,734084
2010-11-09,17.8777777778,0,1,16.6313,1025.44,18,734085
2010-11-10,16.1333333333,0,1,13.7494,1028.93,18,734086
2010-11-11,12.7777777778,0,1,11.0285,1029.8,18,734087
2010-11-12,13.8611111111,0,0.93,23.9568,1026.02,18,734088
2010-11-13,18.1444444444,0,1,43.9369,1018,18,734089
2010-11-14,18.7666666667,0,1,10.9641,1018.89,18,734090
2010-11-15,17.2222222222,0,1,10.8997,1019.87,18,734091
2010-11-16,18.9166666667,0,1,12.1555,1019.86,18,734092
2010-11-17,23.6555555556,0,1,13.6045,1021.23,18,734093
2010-11-18,24.75,0,1,14.2646,1021.14,18,734094
2010-11-19,23.8388888889,0,1,13.9104,1019.03,18,734095
2010-11-20,20.8555555556,0,1,21.3003,1018.3,13,734096
2010-11-21,17.25,0,1,14.1841,1018.36,18,734097
2010-11-22,17.7111111111,0,1,29.9299,1018.12,18,734098
2010-11-23,20.95,0,1,26.5972,1021.61,18,734099
2010-11-24,19.8111111111,0,1,9.6439,1023.59,18,734100
2010-11-25,22.0833333333,0,1,7.6314,1024.64,18,734101
2010-11-26,22.7777777778,0,1,9.5473,1024.06,17,734102
2010-11-27,23.8388888889,0,0.93,23.4738,1020.96,18,734103
